Data download from AQ England website,,,,,,,,,,,,,
Status: P - Provisional data, P* - Ratified by Data Provider, R - Ratified Data,V - Validated,A - As supplied,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Hourly Data,Hourly Data,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre,Hammersmith Town Centre
End Date,End Time,PM10,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units
25/05/2020,14:00:00,11.7,R ugm-3 (Ref.eq),8.86081,R ugm-3,19.46373,R ugm-3,33.05011,R ugm-3,85.98972,R ugm-3,10,R ugm-3 (BAM)
25/05/2020,15:00:00,12.5,R ugm-3 (Ref.eq),24.57162,R ugm-3,25.25328,R ugm-3,62.92924,R ugm-3,90.03102,R ugm-3,14,R ugm-3 (BAM)
25/05/2020,16:00:00,14.2,R ugm-3 (Ref.eq),2.48431,R ugm-3,10.96767,R ugm-3,14.77689,R ugm-3,93.50353,R ugm-3,10,R ugm-3 (BAM)
25/05/2020,17:00:00,15,R ugm-3 (Ref.eq),17.0524,R ugm-3,37.80721,R ugm-3,63.95386,R ugm-3,95.5142,R ugm-3,15,R ugm-3 (BAM)
25/05/2020,18:00:00,10,R ugm-3 (Ref.eq),7.96115,R ugm-3,22.33398,R ugm-3,34.54091,R ugm-3,92.56057,R ugm-3,13,R ugm-3 (BAM)
25/05/2020,19:00:00,20.8,R ugm-3 (Ref.eq),10.13295,R ugm-3,24.58836,R ugm-3,40.12534,R ugm-3,87.56633,R ugm-3,18,R ugm-3 (BAM)
25/05/2020,20:00:00,22.5,R ugm-3 (Ref.eq),4.27415,R ugm-3,28.57489,R ugm-3,35.12849,R ugm-3,82.50723,R ugm-3,14,R ugm-3 (BAM)
25/05/2020,21:00:00,20.8,R ugm-3 (Ref.eq),6.165,R ugm-3,24.04399,R ugm-3,33.49687,R ugm-3,70.58292,R ugm-3,19,R ugm-3 (BAM)
25/05/2020,22:00:00,24.2,R ugm-3 (Ref.eq),19.60932,R ugm-3,35.68339,R ugm-3,65.75059,R ugm-3,61.18317,R ugm-3,11,R ugm-3 (BAM)
25/05/2020,23:00:00,21.7,R ugm-3 (Ref.eq),15.1363,R ugm-3,33.98561,R ugm-3,57.19427,R ugm-3,56.04425,R ugm-3,16,R ugm-3 (BAM)
25/05/2020,24:00:00,22.5,R ugm-3 (Ref.eq),37.09418,R ugm-3,48.29485,R ugm-3,105.1718,R ugm-3,48.9645,R ugm-3,16,R ugm-3 (BAM)
26/05/2020,01:00:00,20,R ugm-3 (Ref.eq),3.70971,R ugm-3,20.2909,R ugm-3,25.97904,R ugm-3,56.38518,R ugm-3,19,R ugm-3 (BAM)
26/05/2020,02:00:00,18.3,R ugm-3 (Ref.eq),1.20497,R ugm-3,13.51714,R ugm-3,15.36473,R ugm-3,54.609,R ugm-3,17,R ugm-3 (BAM)
26/05/2020,03:00:00,14.2,R ugm-3 (Ref.eq),1.51675,R ugm-3,18.18336,R ugm-3,20.509,R ugm-3,42.76785,R ugm-3,16,R ugm-3 (BAM)
26/05/2020,04:00:00,19.2,R ugm-3 (Ref.eq),2.24984,R ugm-3,17.88588,R ugm-3,21.33558,R ugm-3,33.99176,R ugm-3,20,R ugm-3 (BAM)
26/05/2020,05:00:00,17.5,R ugm-3 (Ref.eq),28.48321,R ugm-3,27.12568,R ugm-3,70.79932,R ugm-3,22.65618,R ugm-3,16,R ugm-3 (BAM)
26/05/2020,06:00:00,27.5,R ugm-3 (Ref.eq),52.25819,R ugm-3,39.05553,R ugm-3,119.18364,R ugm-3,16.82375,R ugm-3,20,R ugm-3 (BAM)
26/05/2020,07:00:00,29.2,R ugm-3 (Ref.eq),90.11046,R ugm-3,68.09922,R ugm-3,206.26667,R ugm-3,16.54435,R ugm-3,17,R ugm-3 (BAM)
26/05/2020,08:00:00,20.8,R ugm-3 (Ref.eq),52.28347,R ugm-3,63.19678,R ugm-3,143.36365,R ugm-3,22.81085,R ugm-3,14,R ugm-3 (BAM)
26/05/2020,09:00:00,14.2,R ugm-3 (Ref.eq),13.09141,R ugm-3,31.3014,R ugm-3,51.37461,R ugm-3,46.90893,R ugm-3,14,R ugm-3 (BAM)
26/05/2020,10:00:00,20.8,R ugm-3 (Ref.eq),14.54179,R ugm-3,31.71771,R ugm-3,54.01481,R ugm-3,66.66137,R ugm-3,12,R ugm-3 (BAM)
26/05/2020,11:00:00,21.7,R ugm-3 (Ref.eq),25.82891,R ugm-3,35.45003,R ugm-3,75.0538,R ugm-3,60.1953,R ugm-3,11,R ugm-3 (BAM)
26/05/2020,12:00:00,20,R ugm-3 (Ref.eq),7.49525,R ugm-3,23.6178,R ugm-3,35.11036,R ugm-3,70.00417,R ugm-3,15,R ugm-3 (BAM)
26/05/2020,13:00:00,20.8,R ugm-3 (Ref.eq),5.14114,R ugm-3,20.08474,R ugm-3,27.9677,R ugm-3,86.49364,R ugm-3,13,R ugm-3 (BAM)
26/05/2020,14:00:00,19.2,R ugm-3 (Ref.eq),7.07499,R ugm-3,25.92023,R ugm-3,36.76839,R ugm-3,81.60417,R ugm-3,12,R ugm-3 (BAM)
26/05/2020,15:00:00,23.3,R ugm-3 (Ref.eq),45.12949,R ugm-3,55.37344,R ugm-3,124.57102,R ugm-3,85.88495,R ugm-3,14,R ugm-3 (BAM)
26/05/2020,16:00:00,15,R ugm-3 (Ref.eq),8.84452,R ugm-3,31.04007,R ugm-3,44.60148,R ugm-3,92.73519,R ugm-3,13,R ugm-3 (BAM)
26/05/2020,17:00:00,12.5,R ugm-3 (Ref.eq),19.51862,R ugm-3,57.52443,R ugm-3,87.45256,R ugm-3,87.86069,R ugm-3,13,R ugm-3 (BAM)
26/05/2020,18:00:00,18.3,R ugm-3 (Ref.eq),27.98079,R ugm-3,56.1798,R ugm-3,99.08307,R ugm-3,66.08262,R ugm-3,13,R ugm-3 (BAM)
26/05/2020,19:00:00,17.5,R ugm-3 (Ref.eq),20.70357,R ugm-3,40.37682,R ugm-3,72.12186,R ugm-3,49.87254,R ugm-3,11,R ugm-3 (BAM)
26/05/2020,20:00:00,15,R ugm-3 (Ref.eq),9.50494,R ugm-3,37.37918,R ugm-3,51.95322,R ugm-3,54.09844,R ugm-3,14,R ugm-3 (BAM)
26/05/2020,21:00:00,16.7,R ugm-3 (Ref.eq),35.92158,R ugm-3,58.90528,R ugm-3,113.98427,R ugm-3,36.57619,R ugm-3,14,R ugm-3 (BAM)
26/05/2020,22:00:00,27.5,R ugm-3 (Ref.eq),12.53527,R ugm-3,54.45244,R ugm-3,73.67292,R ugm-3,30.43941,R ugm-3,18,R ugm-3 (BAM)
26/05/2020,23:00:00,19.2,R ugm-3 (Ref.eq),14.64607,R ugm-3,43.06192,R ugm-3,65.51891,R ugm-3,36.18703,R ugm-3,14,R ugm-3 (BAM)
26/05/2020,24:00:00,13.3,R ugm-3 (Ref.eq),15.43604,R ugm-3,45.22505,R ugm-3,68.89332,R ugm-3,51.94807,R ugm-3,14,R ugm-3 (BAM)
27/05/2020,01:00:00,23.3,R ugm-3 (Ref.eq),6.02885,R ugm-3,37.37167,R ugm-3,46.61578,R ugm-3,55.92617,R ugm-3,15,R ugm-3 (BAM)
27/05/2020,02:00:00,16.7,R ugm-3 (Ref.eq),3.25166,R ugm-3,32.27761,R ugm-3,37.26341,R ugm-3,58.12144,R ugm-3,13,R ugm-3 (BAM)
27/05/2020,03:00:00,11.7,R ugm-3 (Ref.eq),1.04066,R ugm-3,30.02031,R ugm-3,31.61596,R ugm-3,53.76915,R ugm-3,15,R ugm-3 (BAM)
27/05/2020,04:00:00,14.2,R ugm-3 (Ref.eq),2.75189,R ugm-3,27.73239,R ugm-3,31.95189,R ugm-3,54.17827,R ugm-3,11,R ugm-3 (BAM)
27/05/2020,05:00:00,19.2,R ugm-3 (Ref.eq),21.97714,R ugm-3,53.55524,R ugm-3,87.25305,R ugm-3,34.1614,R ugm-3,14,R ugm-3 (BAM)
27/05/2020,06:00:00,25,R ugm-3 (Ref.eq),93.1751,R ugm-3,72.68096,R ugm-3,215.54745,R ugm-3,7.35416,R ugm-3,17,R ugm-3 (BAM)
27/05/2020,07:00:00,26.7,R ugm-3 (Ref.eq),95.06346,R ugm-3,93.55834,R ugm-3,239.32028,R ugm-3,10.56723,R ugm-3,28,R ugm-3 (BAM)
27/05/2020,08:00:00,25.8,R ugm-3 (Ref.eq),83.73644,R ugm-3,74.32003,R ugm-3,202.71412,R ugm-3,14.86298,R ugm-3,8,R ugm-3 (BAM)
27/05/2020,09:00:00,21.7,R ugm-3 (Ref.eq),74.60144,R ugm-3,66.2531,R ugm-3,180.64039,R ugm-3,16.53936,R ugm-3,13,R ugm-3 (BAM)
27/05/2020,10:00:00,20.8,R ugm-3 (Ref.eq),76.59419,R ugm-3,78.37755,R ugm-3,195.82034,R ugm-3,23.60414,R ugm-3,11,R ugm-3 (BAM)
27/05/2020,11:00:00,21.7,R ugm-3 (Ref.eq),66.447,R ugm-3,71.51697,R ugm-3,173.40095,R ugm-3,27.30617,R ugm-3,12,R ugm-3 (BAM)
27/05/2020,12:00:00,19.2,R ugm-3 (Ref.eq),51.9474,R ugm-3,60.33694,R ugm-3,139.98851,R ugm-3,42.36871,R ugm-3,17,R ugm-3 (BAM)
27/05/2020,13:00:00,25,R ugm-3 (Ref.eq),20.49998,R ugm-3,58.91168,R ugm-3,90.34454,R ugm-3,57.41629,R ugm-3,17,R ugm-3 (BAM)
27/05/2020,14:00:00,22.5,R ugm-3 (Ref.eq),38.07093,R ugm-3,56.585,R ugm-3,114.95961,R ugm-3,40.58755,R ugm-3,16,R ugm-3 (BAM)
27/05/2020,15:00:00,26.7,R ugm-3 (Ref.eq),23.73582,R ugm-3,48.28321,R ugm-3,84.67762,R ugm-3,54.08347,R ugm-3,16,R ugm-3 (BAM)
27/05/2020,16:00:00,26.7,R ugm-3 (Ref.eq),31.69731,R ugm-3,70.79781,R ugm-3,119.39968,R ugm-3,30.59408,R ugm-3,15,R ugm-3 (BAM)
27/05/2020,17:00:00,30,R ugm-3 (Ref.eq),25.06431,R ugm-3,60.00455,R ugm-3,98.43596,R ugm-3,48.69009,R ugm-3,15,R ugm-3 (BAM)
27/05/2020,18:00:00,24.2,R ugm-3 (Ref.eq),43.87204,R ugm-3,98.72646,R ugm-3,165.99598,R ugm-3,47.88682,R ugm-3,16,R ugm-3 (BAM)
27/05/2020,19:00:00,29.2,R ugm-3 (Ref.eq),63.4136,R ugm-3,96.90301,R ugm-3,194.13584,R ugm-3,33.22841,R ugm-3,19,R ugm-3 (BAM)
27/05/2020,20:00:00,26.7,R ugm-3 (Ref.eq),37.07456,R ugm-3,61.33082,R ugm-3,118.17768,R ugm-3,19.92208,R ugm-3,11,R ugm-3 (BAM)
27/05/2020,21:00:00,20.8,R ugm-3 (Ref.eq),13.75311,R ugm-3,46.38944,R ugm-3,67.47725,R ugm-3,34.30109,R ugm-3,14,R ugm-3 (BAM)
27/05/2020,22:00:00,14.2,R ugm-3 (Ref.eq),18.26684,R ugm-3,33.21735,R ugm-3,61.22611,R ugm-3,38.40226,R ugm-3,10,R ugm-3 (BAM)
27/05/2020,23:00:00,15.8,R ugm-3 (Ref.eq),15.5023,R ugm-3,34.33068,R ugm-3,58.10054,R ugm-3,38.53697,R ugm-3,10,R ugm-3 (BAM)
27/05/2020,24:00:00,12.5,R ugm-3 (Ref.eq),13.61393,R ugm-3,33.41411,R ugm-3,54.28851,R ugm-3,43.09714,R ugm-3,10,R ugm-3 (BAM)
28/05/2020,01:00:00,13.3,R ugm-3 (Ref.eq),11.51897,R ugm-3,22.98324,R ugm-3,40.64541,R ugm-3,47.43779,R ugm-3,10,R ugm-3 (BAM)
28/05/2020,02:00:00,10,R ugm-3 (Ref.eq),1.62431,R ugm-3,14.76106,R ugm-3,17.25163,R ugm-3,57.91521,R ugm-3,8,R ugm-3 (BAM)
28/05/2020,03:00:00,11.7,R ugm-3 (Ref.eq),1.52615,R ugm-3,10.92892,R ugm-3,13.26899,R ugm-3,55.8796,R ugm-3,8,R ugm-3 (BAM)
28/05/2020,04:00:00,12.5,R ugm-3 (Ref.eq),2.73568,R ugm-3,18.9944,R ugm-3,23.18904,R ugm-3,50.55607,R ugm-3,21,R ugm-3 (BAM)
28/05/2020,05:00:00,12.5,R ugm-3 (Ref.eq),6.32625,R ugm-3,22.65828,R ugm-3,32.35839,R ugm-3,46.20046,R ugm-3,12,R ugm-3 (BAM)
28/05/2020,06:00:00,17.5,R ugm-3 (Ref.eq),83.64392,R ugm-3,55.90494,R ugm-3,184.15716,R ugm-3,29.40664,R ugm-3,15,R ugm-3 (BAM)
28/05/2020,07:00:00,28.3,R ugm-3 (Ref.eq),107.80589,R ugm-3,58.9858,R ugm-3,224.28585,R ugm-3,19.49799,R ugm-3,20,R ugm-3 (BAM)
28/05/2020,08:00:00,28.3,R ugm-3 (Ref.eq),84.72679,R ugm-3,64.58384,R ugm-3,194.49644,R ugm-3,22.34186,R ugm-3,12,R ugm-3 (BAM)
28/05/2020,09:00:00,29.2,R ugm-3 (Ref.eq),67.08421,R ugm-3,50.15155,R ugm-3,153.01257,R ugm-3,15.95063,R ugm-3,14,R ugm-3 (BAM)
28/05/2020,10:00:00,30,R ugm-3 (Ref.eq),67.71431,R ugm-3,68.97678,R ugm-3,172.80394,R ugm-3,32.10582,R ugm-3,12,R ugm-3 (BAM)
28/05/2020,11:00:00,22.5,R ugm-3 (Ref.eq),33.55952,R ugm-3,44.45289,R ugm-3,95.91011,R ugm-3,38.68166,R ugm-3,8,R ugm-3 (BAM)
28/05/2020,12:00:00,23.3,R ugm-3 (Ref.eq),63.14218,R ugm-3,83.88432,R ugm-3,180.70098,R ugm-3,45.82127,R ugm-3,10,R ugm-3 (BAM)
28/05/2020,13:00:00,22.5,R ugm-3 (Ref.eq),37.89417,R ugm-3,51.35336,R ugm-3,109.45695,R ugm-3,50.27667,R ugm-3,10,R ugm-3 (BAM)
28/05/2020,14:00:00,21.7,R ugm-3 (Ref.eq),32.6223,R ugm-3,43.02849,R ugm-3,93.04865,R ugm-3,47.53757,R ugm-3,10,R ugm-3 (BAM)
28/05/2020,15:00:00,15.8,R ugm-3 (Ref.eq),26.94831,R ugm-3,38.95185,R ugm-3,80.27201,R ugm-3,55.11126,R ugm-3,7,R ugm-3 (BAM)
28/05/2020,16:00:00,19.2,R ugm-3 (Ref.eq),63.32899,R ugm-3,42.11889,R ugm-3,139.22199,R ugm-3,44.76854,R ugm-3,8,R ugm-3 (BAM)
28/05/2020,17:00:00,27.5,R ugm-3 (Ref.eq),31.44127,R ugm-3,53.26776,R ugm-3,101.47704,R ugm-3,48.36579,R ugm-3,15,R ugm-3 (BAM)
28/05/2020,18:00:00,24.2,R ugm-3 (Ref.eq),59.50728,R ugm-3,62.30557,R ugm-3,153.54879,R ugm-3,43.13706,R ugm-3,17,R ugm-3 (BAM)
28/05/2020,19:00:00,20.8,R ugm-3 (Ref.eq),28.68343,R ugm-3,49.26786,R ugm-3,93.24851,R ugm-3,39.06583,R ugm-3,14,R ugm-3 (BAM)
28/05/2020,20:00:00,12.5,R ugm-3 (Ref.eq),30.21275,R ugm-3,38.18257,R ugm-3,84.50814,R ugm-3,56.24382,R ugm-3,10,R ugm-3 (BAM)
28/05/2020,21:00:00,21.7,R ugm-3 (Ref.eq),22.78463,R ugm-3,36.23008,R ugm-3,71.16603,R ugm-3,48.49052,R ugm-3,13,R ugm-3 (BAM)
28/05/2020,22:00:00,20,R ugm-3 (Ref.eq),13.82403,R ugm-3,28.78883,R ugm-3,49.98538,R ugm-3,51.0999,R ugm-3,10,R ugm-3 (BAM)
28/05/2020,23:00:00,20.8,R ugm-3 (Ref.eq),9.65086,R ugm-3,27.97302,R ugm-3,42.77079,R ugm-3,40.30815,R ugm-3,17,R ugm-3 (BAM)
28/05/2020,24:00:00,18.3,R ugm-3 (Ref.eq),12.20922,R ugm-3,28.82422,R ugm-3,47.54477,R ugm-3,44.77852,R ugm-3,14,R ugm-3 (BAM)
29/05/2020,01:00:00,15.8,R ugm-3 (Ref.eq),2.47538,R ugm-3,16.55804,R ugm-3,20.35357,R ugm-3,53.7309,R ugm-3,20,R ugm-3 (BAM)
29/05/2020,02:00:00,13.3,R ugm-3 (Ref.eq),3.48644,R ugm-3,14.4855,R ugm-3,19.8313,R ugm-3,53.58455,R ugm-3,10,R ugm-3 (BAM)
29/05/2020,03:00:00,14.2,R ugm-3 (Ref.eq),3.74846,R ugm-3,22.16498,R ugm-3,27.91253,R ugm-3,44.95813,R ugm-3,12,R ugm-3 (BAM)
29/05/2020,04:00:00,14.2,R ugm-3 (Ref.eq),4.05378,R ugm-3,23.23106,R ugm-3,29.44678,R ugm-3,41.17129,R ugm-3,15,R ugm-3 (BAM)
29/05/2020,05:00:00,18.3,R ugm-3 (Ref.eq),17.55266,R ugm-3,46.48604,R ugm-3,73.39974,R ugm-3,32.01602,R ugm-3,17,R ugm-3 (BAM)
29/05/2020,06:00:00,22.5,R ugm-3 (Ref.eq),58.41695,R ugm-3,60.92784,R ugm-3,150.49924,R ugm-3,19.88216,R ugm-3,15,R ugm-3 (BAM)
29/05/2020,07:00:00,33.3,R ugm-3 (Ref.eq),86.09614,R ugm-3,74.19818,R ugm-3,206.21042,R ugm-3,10.60216,R ugm-3,18,R ugm-3 (BAM)
29/05/2020,08:00:00,32.5,R ugm-3 (Ref.eq),77.7255,R ugm-3,66.47929,R ugm-3,185.65673,R ugm-3,10.79175,R ugm-3,15,R ugm-3 (BAM)
29/05/2020,09:00:00,35,R ugm-3 (Ref.eq),80.73969,R ugm-3,79.01414,R ugm-3,202.81327,R ugm-3,23.33472,R ugm-3,17,R ugm-3 (BAM)
29/05/2020,10:00:00,28.3,R ugm-3 (Ref.eq),37.22571,R ugm-3,58.43884,R ugm-3,115.51747,R ugm-3,19.00904,R ugm-3,17,R ugm-3 (BAM)
29/05/2020,11:00:00,25.8,R ugm-3 (Ref.eq),43.31114,R ugm-3,56.09262,R ugm-3,122.50211,R ugm-3,29.25696,R ugm-3,11,R ugm-3 (BAM)
29/05/2020,12:00:00,33.3,R ugm-3 (Ref.eq),48.22385,R ugm-3,65.93608,R ugm-3,139.87829,R ugm-3,47.78205,R ugm-3,11,R ugm-3 (BAM)
29/05/2020,13:00:00,26.7,R ugm-3 (Ref.eq),40.26842,R ugm-3,43.78211,R ugm-3,105.52616,R ugm-3,53.62446,R ugm-3,8,R ugm-3 (BAM)
29/05/2020,14:00:00,24.2,R ugm-3 (Ref.eq),49.91636,R ugm-3,57.63999,R ugm-3,134.17734,R ugm-3,35.3638,R ugm-3,12,R ugm-3 (BAM)
29/05/2020,15:00:00,26.7,R ugm-3 (Ref.eq),40.728,R ugm-3,56.9979,R ugm-3,119.44663,R ugm-3,47.24321,R ugm-3,15,R ugm-3 (BAM)
29/05/2020,16:00:00,28.3,R ugm-3 (Ref.eq),46.88633,R ugm-3,69.29014,R ugm-3,141.18151,R ugm-3,64.44115,R ugm-3,18,R ugm-3 (BAM)
29/05/2020,17:00:00,34.2,R ugm-3 (Ref.eq),38.88335,R ugm-3,60.74394,R ugm-3,120.36425,R ugm-3,57.90025,R ugm-3,18,R ugm-3 (BAM)
29/05/2020,18:00:00,24.2,R ugm-3 (Ref.eq),47.09551,R ugm-3,72.73261,R ugm-3,144.94472,R ugm-3,39.47994,R ugm-3,16,R ugm-3 (BAM)
29/05/2020,19:00:00,22.5,R ugm-3 (Ref.eq),54.78788,R ugm-3,70.50936,R ugm-3,154.51626,R ugm-3,44.27959,R ugm-3,15,R ugm-3 (BAM)
29/05/2020,20:00:00,19.2,R ugm-3 (Ref.eq),49.08279,R ugm-3,48.20443,R ugm-3,123.46365,R ugm-3,49.15908,R ugm-3,8,R ugm-3 (BAM)
29/05/2020,21:00:00,16.7,R ugm-3 (Ref.eq),34.77569,R ugm-3,52.40918,R ugm-3,105.73116,R ugm-3,41.73009,R ugm-3,13,R ugm-3 (BAM)
29/05/2020,22:00:00,20.8,R ugm-3 (Ref.eq),34.11327,R ugm-3,47.62143,R ugm-3,99.92771,R ugm-3,51.21465,R ugm-3,9,R ugm-3 (BAM)
29/05/2020,23:00:00,19.2,R ugm-3 (Ref.eq),10.26916,R ugm-3,30.42797,R ugm-3,46.1738,R ugm-3,52.46695,R ugm-3,10,R ugm-3 (BAM)
29/05/2020,24:00:00,17.5,R ugm-3 (Ref.eq),5.07119,R ugm-3,20.30439,R ugm-3,28.08011,R ugm-3,58.58377,R ugm-3,12,R ugm-3 (BAM)
30/05/2020,01:00:00,17.5,R ugm-3 (Ref.eq),2.65555,R ugm-3,17.72016,R ugm-3,21.79195,R ugm-3,65.65188,R ugm-3,12,R ugm-3 (BAM)
30/05/2020,02:00:00,20.8,R ugm-3 (Ref.eq),2.15426,R ugm-3,13.35725,R ugm-3,16.6604,R ugm-3,60.85555,R ugm-3,15,R ugm-3 (BAM)
30/05/2020,03:00:00,17.5,R ugm-3 (Ref.eq),1.18342,R ugm-3,10.10529,R ugm-3,11.91984,R ugm-3,56.96726,R ugm-3,14,R ugm-3 (BAM)
30/05/2020,04:00:00,16.7,R ugm-3 (Ref.eq),3.59467,R ugm-3,14.31555,R ugm-3,19.8273,R ugm-3,53.35005,R ugm-3,14,R ugm-3 (BAM)
30/05/2020,05:00:00,20,R ugm-3 (Ref.eq),29.33476,R ugm-3,33.12762,R ugm-3,78.10695,R ugm-3,39.99383,R ugm-3,12,R ugm-3 (BAM)
30/05/2020,06:00:00,23.3,R ugm-3 (Ref.eq),30.8164,R ugm-3,32.62983,R ugm-3,79.88099,R ugm-3,35.73301,R ugm-3,14,R ugm-3 (BAM)
30/05/2020,07:00:00,32.5,R ugm-3 (Ref.eq),50.3158,R ugm-3,53.99283,R ugm-3,131.14265,R ugm-3,26.43305,R ugm-3,24,R ugm-3 (BAM)
30/05/2020,08:00:00,31.7,R ugm-3 (Ref.eq),41.59406,R ugm-3,56.63862,R ugm-3,120.41528,R ugm-3,34.30608,R ugm-3,19,R ugm-3 (BAM)
30/05/2020,09:00:00,35,R ugm-3 (Ref.eq),56.84838,R ugm-3,44.55303,R ugm-3,131.71934,R ugm-3,24.03322,R ugm-3,23,R ugm-3 (BAM)
30/05/2020,10:00:00,29.2,R ugm-3 (Ref.eq),43.23434,R ugm-3,67.63661,R ugm-3,133.92834,R ugm-3,33.89697,R ugm-3,23,R ugm-3 (BAM)
30/05/2020,11:00:00,30,R ugm-3 (Ref.eq),44.86828,R ugm-3,55.74788,R ugm-3,124.54495,R ugm-3,45.5768,R ugm-3,14,R ugm-3 (BAM)
30/05/2020,12:00:00,27.5,R ugm-3 (Ref.eq),30.54673,R ugm-3,69.30134,R ugm-3,116.139,R ugm-3,75.37759,R ugm-3,14,R ugm-3 (BAM)
30/05/2020,13:00:00,24.2,R ugm-3 (Ref.eq),18.28425,R ugm-3,50.81434,R ugm-3,78.8498,R ugm-3,71.57079,R ugm-3,12,R ugm-3 (BAM)
30/05/2020,14:00:00,16.7,R ugm-3 (Ref.eq),27.56756,R ugm-3,59.0074,R ugm-3,101.27708,R ugm-3,69.8495,R ugm-3,14,R ugm-3 (BAM)
30/05/2020,15:00:00,23.3,R ugm-3 (Ref.eq),26.02563,R ugm-3,44.9263,R ugm-3,84.83171,R ugm-3,65.9978,R ugm-3,15,R ugm-3 (BAM)
30/05/2020,16:00:00,24.2,R ugm-3 (Ref.eq),34.24292,R ugm-3,52.98476,R ugm-3,105.48983,R ugm-3,83.87428,R ugm-3,17,R ugm-3 (BAM)
30/05/2020,17:00:00,21.7,R ugm-3 (Ref.eq),68.25423,R ugm-3,88.09056,R ugm-3,192.74558,R ugm-3,78.9449,R ugm-3,14,R ugm-3 (BAM)
30/05/2020,18:00:00,23.3,R ugm-3 (Ref.eq),36.33372,R ugm-3,77.73358,R ugm-3,133.44451,R ugm-3,85.09665,R ugm-3,15,R ugm-3 (BAM)
30/05/2020,19:00:00,26.7,R ugm-3 (Ref.eq),32.61215,R ugm-3,71.17797,R ugm-3,121.18257,R ugm-3,65.07978,R ugm-3,14,R ugm-3 (BAM)
30/05/2020,20:00:00,27.5,R ugm-3 (Ref.eq),44.018,R ugm-3,74.05414,R ugm-3,141.54746,R ugm-3,84.70749,R ugm-3,15,R ugm-3 (BAM)
30/05/2020,21:00:00,28.3,R ugm-3 (Ref.eq),25.58145,R ugm-3,50.98815,R ugm-3,90.2125,R ugm-3,64.56588,R ugm-3,13,R ugm-3 (BAM)
30/05/2020,22:00:00,23.3,R ugm-3 (Ref.eq),12.60512,R ugm-3,40.26183,R ugm-3,59.58941,R ugm-3,62.73483,R ugm-3,15,R ugm-3 (BAM)
30/05/2020,23:00:00,24.2,R ugm-3 (Ref.eq),10.80938,R ugm-3,34.79991,R ugm-3,51.37406,R ugm-3,63.14894,R ugm-3,14,R ugm-3 (BAM)
30/05/2020,24:00:00,24.2,R ugm-3 (Ref.eq),7.2274,R ugm-3,37.44297,R ugm-3,48.52483,R ugm-3,74.3049,R ugm-3,13,R ugm-3 (BAM)
31/05/2020,01:00:00,22.5,R ugm-3 (Ref.eq),2.1215,R ugm-3,17.8328,R ugm-3,21.08572,R ugm-3,84.50459,R ugm-3,16,R ugm-3 (BAM)
31/05/2020,02:00:00,21.7,R ugm-3 (Ref.eq),1.48632,R ugm-3,15.24921,R ugm-3,17.52821,R ugm-3,80.24045,R ugm-3,15,R ugm-3 (BAM)
31/05/2020,03:00:00,16.7,R ugm-3 (Ref.eq),0.74316,R ugm-3,10.61448,R ugm-3,11.75398,R ugm-3,82.70181,R ugm-3,14,R ugm-3 (BAM)
31/05/2020,04:00:00,18.3,R ugm-3 (Ref.eq),1.60701,R ugm-3,11.95196,R ugm-3,14.416,R ugm-3,78.49088,R ugm-3,16,R ugm-3 (BAM)
31/05/2020,05:00:00,20.8,R ugm-3 (Ref.eq),2.50261,R ugm-3,18.01181,R ugm-3,21.84909,R ugm-3,65.60864,R ugm-3,15,R ugm-3 (BAM)
31/05/2020,06:00:00,21.7,R ugm-3 (Ref.eq),9.59757,R ugm-3,29.69166,R ugm-3,44.40773,R ugm-3,52.42704,R ugm-3,12,R ugm-3 (BAM)
31/05/2020,07:00:00,20.8,R ugm-3 (Ref.eq),53.01847,R ugm-3,57.10657,R ugm-3,138.40042,R ugm-3,53.95375,R ugm-3,12,R ugm-3 (BAM)
31/05/2020,08:00:00,46.7,R ugm-3 (Ref.eq),21.18325,R ugm-3,39.81965,R ugm-3,72.30018,R ugm-3,44.43426,R ugm-3,15,R ugm-3 (BAM)
31/05/2020,09:00:00,28.3,R ugm-3 (Ref.eq),15.90491,R ugm-3,41.55646,R ugm-3,65.94364,R ugm-3,41.01164,R ugm-3,17,R ugm-3 (BAM)
31/05/2020,10:00:00,19.2,R ugm-3 (Ref.eq),19.99229,R ugm-3,42.52169,R ugm-3,73.17611,R ugm-3,50.34652,R ugm-3,13,R ugm-3 (BAM)
31/05/2020,11:00:00,16.7,R ugm-3 (Ref.eq),11.07754,R ugm-3,40.55633,R ugm-3,57.54165,R ugm-3,48.14127,R ugm-3,11,R ugm-3 (BAM)
31/05/2020,12:00:00,34.2,R ugm-3 (Ref.eq),13.59285,R ugm-3,30.76875,R ugm-3,51.61083,R ugm-3,71.03694,R ugm-3,14,R ugm-3 (BAM)
31/05/2020,13:00:00,18.3,R ugm-3 (Ref.eq),15.66036,R ugm-3,38.42284,R ugm-3,62.43506,R ugm-3,75.43247,R ugm-3,13,R ugm-3 (BAM)
